feature_set,pdbid,membership,n_residues,pcc,spearman,rmse_z
simple_graph,2I24,large,113,0.5113596843479978,0.4715251729420399,0.8608767993295201
simple_graph,2I49,365_only,398,0.666980638596432,0.6641185110878148,0.7537984177683843
simple_graph,2IBL,365_only,108,0.6542658479407784,0.6567713754714112,0.8732113788695244
simple_graph,2IGD,365_only,61,0.5591523788597359,0.5410772364989426,0.8294450723341947
simple_graph,2IMF,large,203,0.6326512727536417,0.6476739144440525,0.7765035894305669
simple_graph,2IP6,medium,87,0.6147578690495247,0.39921081895561966,0.7982925279791057
simple_graph,2IVY,365_only,88,0.5052004785984915,0.43760044032435946,0.8786218124483988
simple_graph,2J9W,365_only,200,0.6929256690329503,0.6808813679989459,0.7303616244607294
simple_graph,2JKU,small,35,0.38568082149870353,0.14314727957227472,1.0128424425934621
simple_graph,2JLI,365_only,100,0.6285374906419795,0.5390092202345143,0.7795911635822299
simple_graph,2JLJ,365_only,115,0.7333513751231427,0.6137384522189469,0.6844072149300472
simple_graph,2NLS,small,36,0.4844235193645042,0.42419562419562423,0.8768694517565759
simple_graph,2NUH,medium,104,0.7020748764394628,0.587617427005159,0.7248076769839613
simple_graph,2O6X,365_only,306,0.7835648808160702,0.7918814582829095,0.6298233154721707
simple_graph,2OHW,365_only,256,0.6004435721060972,0.6645311070399075,0.8091865308588891
simple_graph,2OKT,365_only,342,0.36402539001760614,0.36946850471853654,0.9761445365933129
simple_graph,2OL9,small,6,0.9215675227988533,0.8285714285714287,0.5275815688010848
simple_graph,2PMR,365_only,76,0.6445462413417137,0.7287864496436249,0.7762750380893587
simple_graph,2PPN,large,107,0.6289372847248148,0.730228628216203,0.797929994762683
simple_graph,2PSF,365_only,608,0.48608120212962586,0.4595654454485056,0.8813572294302685
simple_graph,2PTH,365_only,193,0.7310434793287096,0.7941903210772592,0.6980685388650939
simple_graph,2Q52,365_only,412,0.7442409974930473,0.7335748899544934,0.680981204832918
simple_graph,2QJL,medium,99,0.6003765058701063,0.6619541053489431,0.8157360247229228
simple_graph,2R6Q,365_only,138,0.5323934236053074,0.41268214053472035,0.856173133739489
simple_graph,2RB8,medium,93,0.6277689819640556,0.5364383419501151,0.7813591050082711
simple_graph,2V9V,large,135,0.5372328759912756,0.4465857460633723,0.8443778859524551
simple_graph,2VE8,365_only,515,0.7133837224421758,0.6224512180835915,0.7081250725825874
simple_graph,2VH7,365_only,94,0.7107448517706559,0.707554258467501,0.7197868903305544
simple_graph,2VIM,large,104,0.3639708758790056,0.3779566623138647,0.9438924287329049
simple_graph,2VPA,large,204,0.7566328897903947,0.7676956219028268,0.7569550061426695
simple_graph,2VQ4,365_only,106,0.6787370533718668,0.7617965586272245,0.7359119065333526
simple_graph,2VY8,365_only,149,0.7504351777830592,0.7441167801810514,0.6707180630991239
simple_graph,2W1V,365_only,548,0.6868132091078324,0.7485057992347673,0.7367434598361376
simple_graph,2W2A,365_only,350,0.6438492370750936,0.682746436417518,0.7654235770255844
simple_graph,2W6A,365_only,117,0.7911194361141229,0.5230442415327958,0.6314702947010551
simple_graph,2WJ5,365_only,96,0.5170762773728235,0.5292108807655171,0.9082105361715639
simple_graph,2WUJ,365_only,100,0.5052835855247247,0.256923233867415,0.8673366609494355
simple_graph,2WWE,365_only,111,0.5622329214569279,0.5054757498000169,0.8278385538477078
simple_graph,2X1Q,365_only,240,0.44499218453177497,0.39465595569353146,0.9136816280657746
simple_graph,2X3M,365_only,166,0.7170306373798256,0.5928131106105838,0.7366910930588781
simple_graph,2X5Y,365_only,171,0.7220195877781674,0.6989752541230307,0.7098027473136135
simple_graph,2XHF,365_only,310,0.5989595578768955,0.6374625058149336,0.8015010343447576
simple_graph,2Y0T,365_only,101,0.7766021574783981,0.7428165398042407,0.6499433086328769
simple_graph,2Y72,365_only,170,0.744962458293739,0.7187383403874706,0.691457006251309
simple_graph,2Y7L,365_only,319,0.7140338379522075,0.6681966722286157,0.7112991656772852
simple_graph,2Y9F,365_only,149,0.7701342512494063,0.8516643479049437,0.6399503380758492
simple_graph,2YLB,365_only,400,0.755059376156221,0.7998998928551203,0.6569799985049403
simple_graph,2YNY,365_only,315,0.7028675326097983,0.6466854199096549,0.7239234720850081
simple_graph,2ZU1,365_only,360,0.7057613577065542,0.7509216456763222,0.7113678402991165
simple_graph,3A7L,365_only,128,0.6892128823209968,0.5803879267773523,0.7400483107583168
simple_graph,3AMC,365_only,614,0.7000712335826177,0.7535645683082253,0.7295708898657227
simple_graph,3AUB,365_only,116,0.6045870661959226,0.651812212810444,0.7999110085374428
simple_graph,3BA1,365_only,312,0.640836454100811,0.5593738541695555,0.7686784341474915
simple_graph,3BZQ,medium,99,0.546063746341075,0.529619849236159,0.8419307775653625
simple_graph,3BZZ,365_only,100,0.4533893337640142,0.42193505423461025,0.9187187453301647
simple_graph,3DRF,365_only,547,0.5281745076254611,0.5289658088815388,0.8509192190463244
simple_graph,3E5T,365_only,228,0.5230342607836619,0.41610836785390554,0.8564151791417579
simple_graph,3E7R,365_only,40,0.6297472843254921,0.7322794086683653,0.8435799752191121
simple_graph,3FKE,365_only,250,0.509393652466774,0.5224442711856888,0.8691993014549663
simple_graph,3FOD,365_only,48,0.4044319272497916,0.4718558330785519,1.0360765977310964
simple_graph,3FSO,365_only,221,0.8148255883703234,0.5842433426461783,0.6069660032306297
simple_graph,3FTD,365_only,240,0.7052559192034756,0.6699228108959322,0.7239778986758101
simple_graph,3G1S,365_only,418,0.6279541800381749,0.6909624861825883,0.7836938742106825
simple_graph,3HFO,365_only,197,0.6472478537352124,0.6715681119743111,0.7723405208823898
simple_graph,3HHP,365_only,1234,0.7482929379436237,0.7939846910401198,0.6702260167956602
simple_graph,3HNY,365_only,156,0.7054873969733086,0.731332078444893,0.7150976239481883
simple_graph,3HYD,365_only,7,0.8053342611789752,0.5357142857142858,0.8492746542920616
simple_graph,3HZ8,365_only,192,0.47744917228486483,0.447720958042155,0.8946707481620848
simple_graph,3I2Z,365_only,138,0.5732991340664971,0.5891916760087442,0.8255964377533964
simple_graph,3I4O,365_only,135,0.7388794695406987,0.7129769299744421,0.6746410491979824
simple_graph,3K6Y,365_only,227,0.6227213105409949,0.6200826636050566,0.7854004985129597
simple_graph,3KBE,365_only,140,0.704497738218823,0.681481675876305,0.7101626323526883
simple_graph,3KGK,365_only,190,0.775402004379561,0.7580525865019803,0.6430461575792147
simple_graph,3KZD,365_only,85,0.6367119039739416,0.6483903596351954,0.7741298903681788
simple_graph,3LAA,365_only,169,0.6229029546572842,0.5211314091512359,0.8496567627102751
simple_graph,3M8J,365_only,178,0.7012640971541688,0.7277617422000919,0.7170309666870789
simple_graph,3M9J,365_only,210,0.4910031163603326,0.5088062001091552,0.8750295913898336
simple_graph,3M9Q,365_only,176,0.47057131160610993,0.5151622043795067,0.9325011980868777
simple_graph,3MAB,365_only,173,0.6486551238390179,0.575274982204887,0.76257528001582
simple_graph,3MD4,365_only,12,0.7883879039913104,0.8441343943477073,0.7184622552097476
simple_graph,3MRE,365_only,383,0.6687866124313265,0.7343151593558878,0.7566611304849585
simple_graph,3N11,365_only,325,0.5439877850862742,0.6094419978323931,0.8481452239833116
simple_graph,3NE0,365_only,208,0.6727449373958434,0.6932814852949634,0.7463772503293052
simple_graph,3NGG,365_only,94,0.7291568941564972,0.6096565376493873,0.7183779261903933
simple_graph,3NPV,365_only,495,0.602430088353788,0.5649104968465962,0.8038616564424653
simple_graph,3NVG,365_only,6,0.6549507336888468,0.5428571428571429,0.855348599327506
simple_graph,3O0P,365_only,194,0.7245330201820376,0.7247877113079515,0.6893566282932789
simple_graph,3O5P,365_only,128,0.7162816103468961,0.667185508449127,0.7030062621983771
simple_graph,3OBQ,365_only,150,0.6527344701737474,0.3991860928245204,0.7577813827224594
simple_graph,3P6J,365_only,125,0.8066241429177938,0.7778124256176085,0.6186044121952262
simple_graph,3PD7,365_only,188,0.687651943099739,0.7415003766005571,0.727698435331247
simple_graph,3PID,365_only,387,0.5249006669821156,0.4806357552020748,0.8666890983053089
simple_graph,3PIW,365_only,154,0.7456737813624225,0.7189463775104681,0.6911331388780882
simple_graph,3PKV,365_only,221,0.5638169652248521,0.6190832222102669,0.8272493538381229
simple_graph,3PSM,365_only,94,0.8121594468374017,0.8817596613955409,0.5979500311484717
simple_graph,3PTL,365_only,289,0.5221776111850883,0.6207359253038152,0.8900658624479746
simple_graph,3PVE,365_only,347,0.69005306769389,0.7246934600624543,0.7305925851965944
simple_graph,3PZ9,365_only,357,0.6969892920944368,0.6844392299498664,0.7252756506185265
simple_graph,3PZZ,365_only,12,0.8645477535794518,0.7482517482517484,0.6242272594164909
simple_graph,3Q2X,365_only,6,0.8965533334922642,0.7714285714285715,0.575017190662632
simple_graph,3Q6L,365_only,131,0.6227287231415831,0.5949985721158225,0.7910928811630477
simple_graph,3QDS,365_only,284,0.6991611136466294,0.7057474983428192,0.7406142633536247
simple_graph,3R87,365_only,132,0.41567151971765787,0.3421027229215954,0.9149860969808398
simple_graph,3RQ9,365_only,162,0.4900883848268511,0.572017901308489,0.9385139241481455
simple_graph,3RY0,365_only,128,0.6146713813466298,0.5847855165610613,0.7977054220309416
simple_graph,3RZY,365_only,139,0.7198200085625236,0.6445353303333964,0.7114779799573769
simple_graph,3S0A,365_only,119,0.5323270538226258,0.5456740184871207,0.8527031809926049
simple_graph,3SEB,large,238,0.6676126628017907,0.7578323752509787,0.7517883061638246
simple_graph,3SED,365_only,124,0.6808608283438674,0.6637933205061184,0.7690446141210824
simple_graph,3SO6,365_only,150,0.6803265230965955,0.6845597373193223,0.7405919540913782
simple_graph,3SR3,365_only,637,0.5739936529599857,0.5810227516505762,0.8208421193222973
simple_graph,3SUK,365_only,248,0.6437333239054162,0.6452593295486732,0.7764733283783611
simple_graph,3SZH,365_only,697,0.7848159212053204,0.7719843525949233,0.6254925140840613
simple_graph,3T0H,365_only,208,0.7667125748798603,0.797650580153216,0.6564938165446844
simple_graph,3T3K,365_only,122,0.7673326250628976,0.7891730596728971,0.657928791341334
simple_graph,3T47,365_only,141,0.49626687216029,0.49525338473430996,0.8814909522126458
simple_graph,3TDN,365_only,357,0.4821154700122134,0.5007869758488671,0.883339752201544
simple_graph,3TOW,365_only,152,0.5548075506987008,0.6940075112159086,0.8421781842773363
simple_graph,3TUA,365_only,210,0.6399487012107021,0.7804821160515328,0.7773360042099269
simple_graph,3UCI,365_only,72,0.5242275399120864,0.5023152614316034,0.8764347055275341
simple_graph,3UR8,365_only,637,0.6943718038938574,0.654200783473794,0.722666184868882
simple_graph,3US6,365_only,148,0.6134056054693265,0.48228293262098837,0.8053244831719215
simple_graph,3V1A,365_only,48,0.47768188764238584,0.5296384788568369,0.8811058521948093
simple_graph,3VN0,365_only,193,0.8299087978953615,0.6439695227404485,0.6467561733544698
simple_graph,3VOR,365_only,182,0.538982585044014,0.5389119940878156,0.8564797128670262
simple_graph,3VUB,large,101,0.566580292429916,0.6251754524011238,0.8379728106560258
simple_graph,3VVV,365_only,108,0.7217575380271938,0.5634933300071121,0.7218101336688888
simple_graph,3VZ9,365_only,163,0.7547060632747277,0.7348170747733258,0.6646395003110992
simple_graph,3ZBD,365_only,213,0.5401595620844039,0.45147430178186826,0.8537582036597022
simple_graph,3ZIT,365_only,152,0.41603750097965164,0.4334776818057105,0.9246237879240445
simple_graph,3ZRX,365_only,221,0.5881445751500907,0.5986334091118285,0.808802684878731
simple_graph,3ZSL,365_only,138,0.6902752948108917,0.5598387147309876,0.7343456779729742
simple_graph,3ZZP,365_only,74,0.5392168475456323,0.5223514777625986,0.8440966202752863
simple_graph,3ZZY,365_only,226,0.7163831800759118,0.6151199176658922,0.7015285120215489
simple_graph,4A02,365_only,166,0.5067970594798158,0.6364809772183504,0.8793559661833601
simple_graph,4ACJ,365_only,167,0.7596522905501496,0.801902100876494,0.6806325258666893
simple_graph,4AE7,365_only,186,0.7392210004349705,0.6952637865758979,0.6774621964567009
simple_graph,4AM1,365_only,345,0.5799991717215435,0.5854899563642381,0.8150244894568238
simple_graph,4ANN,365_only,176,0.5676107175017535,0.5674230171801679,0.8274052333086325
simple_graph,4AVR,365_only,188,0.6312047917067463,0.7570954103751264,0.8023581208106996
simple_graph,4AXY,365_only,54,0.5828760959116014,0.5575885795893364,0.8306320066165926
simple_graph,4B6G,365_only,558,0.7139808009973542,0.7384075878243499,0.7057027166093068
simple_graph,4B9G,365_only,292,0.7922176750804802,0.7887888756399842,0.6363377713262924
simple_graph,4DD5,365_only,387,0.6199719549493866,0.672353084046058,0.795170491407577
simple_graph,4DKN,365_only,423,0.7102154117304464,0.7031438320816307,0.7241207707650645
simple_graph,4DQ7,365_only,328,0.7200411653152954,0.7225424238067394,0.709354427903766
simple_graph,4DT4,365_only,160,0.7616508155798233,0.7314358792841944,0.7098564859311581
simple_graph,4EK3,365_only,287,0.6706839718159712,0.6906498978021918,0.7484989409603147
simple_graph,4ERY,365_only,318,0.7097796646788086,0.7516840672564099,0.7218655100635614
simple_graph,4ES1,365_only,95,0.7379684951606407,0.6981064067913707,0.7169736698095593
simple_graph,4EUG,365_only,225,0.5758043981361586,0.6228803113427045,0.8176271159279557
simple_graph,4F01,365_only,448,0.3264794230721786,0.5101936077810433,1.017800112204099
simple_graph,4F3J,365_only,143,0.6135091409513443,0.5688642290965165,0.7962538327942172
simple_graph,4G2E,365_only,151,0.7603365219255415,0.7768569115890733,0.6569957799547993
simple_graph,4G5X,365_only,550,0.7351357077610509,0.7376289305880783,0.6922261540613199
simple_graph,4G6C,365_only,658,0.5852279677734223,0.5593419817060795,0.8159032649658384
simple_graph,4G7X,365_only,194,0.633272721485558,0.5512704250800038,0.7853701794832357
simple_graph,4GA2,365_only,144,0.49613705412779846,0.5539408164212265,0.8728378752995972
simple_graph,4GMQ,365_only,92,0.6062815807261228,0.5835272721668233,0.7974550199563176
simple_graph,4GS3,365_only,90,0.4797505895196859,0.6537019431120572,0.9813442727050148
simple_graph,4HJP,365_only,281,0.6939794012201628,0.7740274406198309,0.7305150298206258
simple_graph,4IL7,365_only,85,0.4259331787026614,0.37127585770638705,0.9204197557383718
simple_graph,4J11,365_only,357,0.6292496431264696,0.5158791908171443,0.788893673428553
simple_graph,4J5O,365_only,220,0.7424496847074035,0.6274554552623539,0.6787383205750415
simple_graph,4J5Q,365_only,146,0.7037720196604307,0.7565751039921446,0.7252274332229045
simple_graph,4J78,365_only,305,0.6273769035478084,0.7487263394045065,0.7826817711293337
simple_graph,4JG2,365_only,185,0.7677556638545753,0.8093333517210672,0.6787669380193069
simple_graph,4JVU,365_only,207,0.6926917208156798,0.8047008286891922,0.7292914310953477
simple_graph,4JYP,365_only,534,0.6510056625785082,0.7115900622063615,0.7620429012361297
simple_graph,4KEF,365_only,133,0.4970581207074859,0.4479442971055393,0.8925708317516418
simple_graph,5CYT,medium,103,0.36275086721336824,0.3172169520020852,0.9355434053972171
simple_graph,6RXN,small,45,0.5248324393343846,0.5284584980237153,0.8663165674350604
psl,1ABA,medium,87,0.6100723234135622,0.6937986968894266,0.8233612085631391
psl,1AHO,large,64,0.5494023903797368,0.6697878868099856,0.8615558512914048
psl,1AIE,small,31,0.734653486438733,0.4415322580645162,0.7713508746382376
psl,1AKG,small,16,0.4621087810249291,0.5401031631445762,1.165867630840708
psl,1ATG,large,231,0.5481131960095351,0.5705617005133242,0.839587325068622
psl,1BGF,365_only,124,0.557746506242008,0.408177588133522,0.8427176476901288
psl,1BX7,small,51,0.5877611368354858,0.2981900452488688,0.9613813967563508
psl,1BYI,large,224,0.557817090488543,0.6257294425931749,0.8313133276742908
psl,1CYO,medium,88,0.6980749762670108,0.5419378133467916,0.787447183248443
psl,1DF4,365_only,57,0.9209029077794832,0.8028260305937258,0.5164269292619115
psl,1E5K,large,188,0.7271496961931078,0.7222652154787912,0.7102040241480161
psl,1ES5,365_only,260,0.6269777201414731,0.6574942955217202,0.7958144915410654
psl,1ETL,small,12,0.3383437638079337,0.5963787288508267,1.3307366566610843
psl,1ETM,small,12,0.08750561947136049,0.31466812393308613,1.348458382625712
psl,1ETN,small,12,0.08887269892260946,0.1810894212716566,1.3366789790138627
psl,1EW4,large,106,0.605004613185709,0.6307958949492644,0.824383619342905
psl,1F8R,365_only,1932,0.7071004512723555,0.6164018369657188,0.7538740813584723
psl,1FF4,small,65,0.6070756711719982,0.6145827642714373,0.8438621797563514
psl,1FK5,medium,93,0.49013103160227134,0.49076971859014085,0.8806275792896475
psl,1GCO,365_only,1044,0.5659042859438496,0.5914646206362809,0.8364354141922522
psl,1GK7,small,39,0.8322450407838683,0.6188572304094405,0.6132829304920706
psl,1GVD,small,52,0.672842494391808,0.5421869331665553,0.8565202852752538
psl,1GXU,medium,88,0.619613991293004,0.5596917997186093,0.8128653604749008
psl,1H6V,365_only,2927,0.4699617717598039,0.4640973388677333,0.9006985046600203
psl,1HJE,small,13,0.6755205372440173,0.6978021978021978,1.1595286527018465
psl,1I71,medium,83,0.6773880622146323,0.63959572043719,0.7598154053104256
psl,1IDP,365_only,441,0.6246324143202384,0.745732167420836,0.7919610799346445
psl,1IFR,large,113,0.686426553165746,0.7221194113086069,0.7557150527692529
psl,1KMM,365_only,1499,0.5979041624787174,0.583387152567629,0.8108205087446798
psl,1KNG,365_only,144,0.49907752442530984,0.4948144933043051,0.8676867525889631
psl,1KYC,small,15,0.688317460473269,0.7785714285714285,1.1978398536627772
psl,1LR7,medium,73,0.6290749491153333,0.7038805371718174,0.8608354917917916
psl,1MF7,365_only,194,0.6676906540829376,0.7447248342695942,0.7664715859272797
psl,1N7E,medium,95,0.7071664662838725,0.6898028745082807,0.7642152403165179
psl,1NKD,365_only,59,0.7017764371722499,0.7154129417796192,0.771137336178042
psl,1NNX,medium,93,0.7230269544456417,0.751063099709094,0.7612038157595629
psl,1NOA,medium,113,0.5189331437459753,0.4618503624647785,0.8769840931995809
psl,1NOT,small,13,0.66308920021982,0.5934065934065934,1.190379866853051
psl,1O06,small,20,0.8772110009811037,0.6601503759398496,0.6859082886322962
psl,1O08,large,221,0.3245652030664815,0.5318718948874932,0.9622272155016945
psl,1OPD,medium,85,0.4648648183007741,0.4376804655146311,0.9026889297521189
psl,1P9I,small,29,0.7202878167500621,0.39852216748768465,0.7265032657967067
psl,1PEF,small,18,0.853842459664837,0.87203302373581,0.7733884837039047
psl,1PEN,small,16,0.4633877393198387,0.4665196259314187,1.0997748537679581
psl,1PMY,large,123,0.6708993295923836,0.548709862581625,0.7592303194698439
psl,1Q9B,small,43,0.8468514202354068,0.791150709755361,0.611278262998399
psl,1QAU,medium,112,0.6858533035597978,0.6375620642870121,0.7751873375794432
psl,1QKI,365_only,3912,0.48958944212936095,0.5161935305129014,0.8764177656054981
psl,1QTO,large,122,0.5839020394440002,0.6061264952779112,0.8283480540624726
psl,1R29,365_only,122,0.5497796095084689,0.48806004922052004,0.8482827964635732
psl,1R7J,medium,90,0.7378077276112023,0.581883885066879,0.69175997814314
psl,1RJU,small,36,0.30963579346924125,0.18944658944658946,1.1240121610084692
psl,1SAU,365_only,114,0.5599258758387073,0.5750587283479707,0.8404799082726637
psl,1TGR,365_only,104,0.6395475412621991,0.620569352703261,0.8090983313226526
psl,1TZV,365_only,141,0.8349878443043638,0.7772265942533282,0.6014820092700018
psl,1U06,small,55,0.43069853017101994,0.31851223872856,0.9297626727701849
psl,1UKU,large,102,0.7022018955642328,0.5187220808677782,0.7483678315326237
psl,1ULR,medium,87,0.5282368605567517,0.5763729730021915,0.8564607538441991
psl,1UOY,small,64,0.6608114784448513,0.6625533717624071,0.7656513884458067
psl,1USE,small,40,0.011117967583652126,-0.2660412757973734,1.2732644954865793
psl,1USM,medium,77,0.7994595887328945,0.6709124488317839,0.6635170957172754
psl,1UTG,365_only,70,0.6357242617017614,0.578204690816376,0.8226301802007815
psl,1V05,medium,96,0.5935053127357718,0.5480405323419619,0.8207649201254072
psl,1V70,large,105,0.4676076371757801,0.5364562816057051,0.8949373534751072
psl,1W2L,medium,97,0.40769518620978373,0.22974456754499006,0.9339923867381875
psl,1WBE,large,204,0.55565985365722,0.6113890653957418,0.83572342407556
psl,1WHI,large,122,0.5665062869047158,0.6288172810508863,0.8421659357345984
psl,1WLY,365_only,322,0.5880524837173604,0.6481403936879707,0.8197547039047305
psl,1WPA,large,107,0.568093908069375,0.39871469265088855,0.8291869897167305
psl,1X3O,medium,80,0.6008895979690865,0.5545508353988533,0.8248903561584522
psl,1XY2,small,8,0.7586882033195115,0.30308040310554496,1.754734596709071
psl,1YJO,small,6,0.04416153652266851,-0.14285714285714288,1.2674807302169417
psl,1YZM,small,46,0.8297100673958359,0.6651042321765254,0.7191881158272805
psl,1Z21,medium,96,0.5954671783351303,0.6729042957242135,0.840726844054271
psl,1ZVA,medium,75,0.49532360810163334,0.4891316725797396,0.8814144159813332
psl,2A50,365_only,457,0.4557534211704138,0.5009945483261528,0.9066139709699523
psl,2AGK,large,233,0.6296210262703922,0.6639850449026419,0.7796274284795296
psl,2B0A,365_only,186,0.6318539758136931,0.6299516710053972,0.7923208772128357
psl,2BCM,365_only,413,0.5183994074543958,0.45001523967968676,0.8609366214543873
psl,2BRF,medium,100,0.7487583605012886,0.7126209169065404,0.6956670127695976
psl,2C71,large,205,0.5589438318442698,0.663605202827672,0.8402553375981627
psl,2CE0,medium,99,0.535027837692001,0.5540750728741076,0.8500060103541197
psl,2CG7,large,90,0.5180952557697244,0.5337169294197514,0.8902622589822431
psl,2COV,365_only,534,0.7733273790874735,0.7117900792528798,0.6574819656842953
psl,2CWS,large,227,0.631528859529483,0.6630560877170976,0.7879209899344163
psl,2D5W,365_only,1214,0.6418593203979367,0.5283468860170158,0.8040714539703839
psl,2DPL,365_only,565,0.38301104454128737,0.4601398559529764,0.931087208811661
psl,2DSX,small,52,0.3097210689222663,0.20871309996045972,1.0166772506717325
psl,2E10,365_only,439,0.7631885516726318,0.7479330287327194,0.6757583218282935
psl,2E3H,medium,81,0.7093469980710339,0.6934742599143908,0.7423113003008643
psl,2EAQ,medium,89,0.7035593626964439,0.4388462570104529,0.734120023085706
psl,2EHS,medium,75,0.6729736887335246,0.6016728545822756,0.8026671021661621
psl,2ERW,365_only,53,0.16172098907798346,0.0585021672272376,1.122640574121627
psl,2ETX,365_only,389,0.47634707931877823,0.49608883163193956,0.8830757828884553
psl,2FN9,365_only,560,0.6072488944411137,0.6154285313986859,0.8128587002290231
psl,2FQ3,medium,85,0.6670367233863409,0.6604455735782686,0.8237931059737521
psl,2G69,365_only,99,0.63497869413622,0.6600782936322492,0.8190350737121997
psl,2G7O,365_only,68,0.6845093973477154,0.35741212704183456,0.808228201354364
psl,2GKG,365_only,122,0.700062692153309,0.5020075013791788,0.7376862800696862
psl,2GOM,365_only,121,0.5534562789898407,0.4137550277467445,0.8329288147491943
psl,2GXG,365_only,140,0.6980458544772667,0.6911819534803407,0.7529412912518101
psl,2HQK,large,213,0.7225110381121822,0.6526269319833176,0.7242615323073134
psl,2I24,large,113,0.5830430377954733,0.46907568072226197,0.8162997831941765
psl,2I49,365_only,398,0.5719736928683012,0.5461743713781687,0.8383430361065191
psl,2IBL,365_only,108,0.6338686635175321,0.6219266761265358,0.9259748401311924
psl,2IGD,365_only,61,0.5347330505646166,0.5233348318813015,0.8961296712009724
psl,2IMF,large,203,0.5936075797686646,0.5837482969651258,0.814205191746727
psl,2IP6,medium,87,0.5642069982159014,0.3316747772435623,0.8363674634590995
psl,2IVY,365_only,88,0.5189689603805231,0.39150247664394844,0.9085328825137956
psl,2J9W,365_only,200,0.6786844295652262,0.6638505772709522,0.7511664191678675
psl,2JKU,small,35,0.615064075446944,0.23068842412479101,1.306876574425382
psl,2JLI,365_only,100,0.5143254574995597,0.4871689475500873,0.8771667213944999
psl,2JLJ,365_only,115,0.7131992671421212,0.5520868473025614,0.7171896329952804
psl,2NLS,small,36,0.4792153506713252,0.3678249678249679,0.9285726022652138
psl,2NUH,medium,104,0.5863021924945164,0.4837536075559342,0.8130794255629172
psl,2O6X,365_only,306,0.7536974002179815,0.7104309304167858,0.6877604641857911
psl,2OHW,365_only,256,0.5414289218345034,0.5721195739435421,0.8528122713518095
psl,2OKT,365_only,342,0.3398569437902601,0.32834326764166905,0.9597370425062015
psl,2OL9,small,6,0.7862521906014145,0.6571428571428573,1.157617839994429
psl,2PMR,365_only,76,0.6934514798478567,0.7168382343559017,0.7300629375765388
psl,2PPN,large,107,0.6198748698445111,0.7347105718619309,0.7923544508172397
psl,2PSF,365_only,608,0.4467200122561566,0.4166395558750043,0.8973038871984962
psl,2PTH,365_only,193,0.6798549208126324,0.7426854241052896,0.7507474970032793
psl,2Q52,365_only,412,0.7257829091525021,0.6976921283500506,0.7137329230359062
psl,2QJL,medium,99,0.559515468181315,0.6656276769710973,0.8453672628726978
psl,2R6Q,365_only,138,0.47891327456017657,0.33952911737701297,0.878814006048035
psl,2RB8,medium,93,0.57529369483436,0.47116751163620707,0.8331430680056684
psl,2V9V,large,135,0.5436698267244517,0.39869180632532664,0.8464523400991578
psl,2VE8,365_only,515,0.719714849790055,0.6231693382568854,0.7102398033710031
psl,2VH7,365_only,94,0.685517385756564,0.6736843627857597,0.7509182363522033
psl,2VIM,large,104,0.3807422301194538,0.3936561790064972,0.9291193480245676
psl,2VPA,large,204,0.7442867694023029,0.7272517171110622,0.749272181172088
psl,2VQ4,365_only,106,0.6830877542617705,0.7188601344460273,0.7602678456139104
psl,2VY8,365_only,149,0.7524082176997754,0.7330555014577523,0.7072646166632557
psl,2W1V,365_only,548,0.624257194314278,0.6689697532382588,0.8001614490088084
psl,2W2A,365_only,350,0.5711278998258192,0.5831173882051554,0.8213693104927204
psl,2W6A,365_only,117,0.8213600645585895,0.4435719090299402,0.6129609037558935
psl,2WJ5,365_only,96,0.6042050930094014,0.5122340805789605,0.9124437937694885
psl,2WUJ,365_only,100,0.5004000775687185,0.3651807091617451,0.8819714456507658
psl,2WWE,365_only,111,0.5066312106021399,0.44652368891452543,0.8907485753432529
psl,2X1Q,365_only,240,0.4452295663672704,0.3574036405450874,0.9125834439971604
psl,2X3M,365_only,166,0.6922569076733857,0.5181200412470602,0.7468497210522683
psl,2X5Y,365_only,171,0.6615074986234387,0.6323268675560423,0.7628797343347916
psl,2XHF,365_only,310,0.5431844527194013,0.5597142697760987,0.8455729867685179
psl,2Y0T,365_only,101,0.7867326123816847,0.7243944985823334,0.6333989901493232
psl,2Y72,365_only,170,0.6701747419012813,0.6085446348759916,0.7592210589680431
psl,2Y7L,365_only,319,0.6208017744654981,0.5732138434335737,0.7924301727890106
psl,2Y9F,365_only,149,0.7509925751211612,0.8354444156358902,0.6701783617597016
psl,2YLB,365_only,400,0.7440831398912615,0.8085808457124483,0.6923985147040222
psl,2YNY,365_only,315,0.7269424452951233,0.6600918042835656,0.7281103385523321
psl,2ZU1,365_only,360,0.717176458090598,0.7325721310443074,0.7116767647312883
psl,3A7L,365_only,128,0.6547667380189084,0.5673349566673753,0.7624455070468257
psl,3AMC,365_only,614,0.6193709226710259,0.6791634436868745,0.8125147415606963
psl,3AUB,365_only,116,0.6155237789001742,0.6930733036857771,0.818967244870742
psl,3BA1,365_only,312,0.6385477142568109,0.532703231089737,0.7756775848220778
psl,3BZQ,medium,99,0.607251268289046,0.5879690041485606,0.8371989644803064
psl,3BZZ,365_only,100,0.4899904722082282,0.516878542417618,0.887547507766147
psl,3DRF,365_only,547,0.5234841227923159,0.4851457573702878,0.8571065774516193
psl,3E5T,365_only,228,0.46253053746137507,0.3891789084070864,0.8923040013040218
psl,3E7R,365_only,40,0.6635583917725144,0.756391619818624,0.7704365724358254
psl,3FKE,365_only,250,0.4508520887200382,0.46845183500983417,0.8939264786639374
psl,3FOD,365_only,48,0.5173878323181305,0.5212506114176158,1.4648360310077635
